open,high,low,close,volume,datetime,BBANDS_lower_SMA,BBANDS_mid_SMA,BBANDS_upper_SMA,BBANDS_lower_EMA,BBANDS_mid_EMA,BBANDS_upper_EMA,RSI,MACD,MACD_hist,MACD_sig,BBands_SMA_result,BBands_EMA_result,RSI_result,MACD_result
57.17,57.17,57.17,57.17,1963.0,2025-08-25 11:06:00+00:00,57.075689666465244,57.14149999999999,57.20731033353474,57.08058394634899,57.14639427988374,57.212204613418486,53.003006166839214,-0.014752689428718213,0.007749301185311058,-0.02250199061402927,hold,hold,hold,hold
57.16,57.16,57.16,57.16,135.0,2025-08-25 11:07:00+00:00,57.07578821857136,57.14200000000001,57.20821178142866,57.0814782813233,57.14769006275195,57.2139018441806,50.99884774652553,-0.011972979815162432,0.00842320863909347,-0.020396188454255903,hold,hold,hold,hold
57.16,57.16,57.16,57.16,187.0,2025-08-25 11:09:00+00:00,57.076336666750336,57.142999999999994,57.20966333324965,57.08219910447829,57.14886243772795,57.21552577097761,50.99884774652552,-0.009658700433426759,0.008589990416663314,-0.018248690850090073,hold,hold,hold,hold
57.16,57.16,57.16,57.16,2804.0,2025-08-25 11:11:00+00:00,57.07700769276327,57.14200000000001,57.20699230723675,57.084930850707586,57.14992315794433,57.21491546518107,50.99884774652553,-0.007735447921433547,0.008410594342925223,-0.01614604226435877,hold,hold,hold,hold
57.16,57.16,57.1,57.14,1923.0,2025-08-25 11:12:00+00:00,57.07700769276325,57.141999999999996,57.20699230723674,57.08398578804622,57.14897809528296,57.213970402519706,46.59756921484147,-0.0077359144955408965,0.0067281022150543005,-0.014464016710595197,hold,hold,hold,hold
57.161,57.161,57.16,57.16,1657.0,2025-08-25 11:13:00+00:00,57.07700769276325,57.141999999999996,57.20699230723674,57.085035493257365,57.15002780049411,57.21502010773085,51.138739997714545,-0.006052679879871903,0.006729069464578637,-0.01278174934445054,hold,hold,hold,hold
57.17,57.17,57.17,57.17,448.0,2025-08-25 11:14:00+00:00,57.077539074428564,57.14150000000001,57.20546092557145,57.08796898916132,57.15192991473276,57.215890840304205,53.27809114707014,-0.003867209113991521,0.0071316321843672165,-0.010998841298358738,hold,hold,hold,hold
57.17,57.22,57.17,57.22,3402.0,2025-08-25 11:15:00+00:00,57.072711582868706,57.1435,57.2142884171313,57.087624362865014,57.15841277999631,57.22920119712761,62.19179430885666,0.0018777290543212644,0.010301256282144003,-0.008423527227822738,sell,hold,hold,hold
57.22,57.22,57.22,57.22,305.0,2025-08-25 11:17:00+00:00,57.06843712228164,57.145999999999994,57.22356287771835,57.08671535180212,57.16427822952048,57.241841107238834,62.191794308856664,0.006357350365057357,0.011824702074304076,-0.00546735170924672,hold,hold,hold,hold
57.25,57.25,57.2,57.2,367.0,2025-08-25 11:19:00+00:00,57.06703261530314,57.1475,57.22796738469686,57.087212918202624,57.167680302899484,57.248147687596344,57.13506534937879,0.00819913514851578,0.010933189486209999,-0.0027340543376942203,hold,hold,hold,hold
57.2,57.2,57.17,57.17,401.0,2025-08-25 11:20:00+00:00,57.06710500633567,57.148,57.22889499366433,57.08700623276854,57.16790122643287,57.2487962200972,50.50190775164941,0.00715552909397843,0.00791166674533812,-0.0007561376513596902,hold,hold,hold,hold
57.18,57.19,57.16,57.179,2470.0,2025-08-25 11:22:00+00:00,57.06891847235608,57.15045,57.23198152764392,57.08742672484296,57.16895825248688,57.2504897801308,52.29136178067318,0.006974293249612629,0.006184344720777855,0.0007899485288347737,hold,hold,hold,hold
57.15,57.15,57.12,57.12,4711.0,2025-08-25 11:23:00+00:00,57.073892393068,57.15195,57.230007606932,57.08623795484184,57.16429556177384,57.24235316870584,41.658895344301555,0.0020462675225374483,0.0010050551949621397,0.0010412123275753086,hold,hold,hold,hold
57.15,57.2,57.15,57.2,3200.0,2025-08-25 11:25:00+00:00,57.082175900869245,57.157450000000004,57.23272409913076,57.09242188533129,57.16769598446205,57.24297008359281,55.01534712984136,0.004543725798797027,0.0028020107769773745,0.0017417150218196524,hold,hold,hold,hold
57.2,57.24,57.2,57.24,4314.0,2025-08-25 11:26:00+00:00,57.08588162213751,57.16445,57.2430183778625,57.09601370331745,57.17458208117995,57.253150459042445,59.95219614890446,0.009639526718380864,0.006318249357248969,0.0033212773611318953,hold,hold,hold,hold
57.18,57.18,57.16,57.16,804.0,2025-08-25 11:27:00+00:00,57.09457894950707,57.167449999999995,57.24032105049292,57.100322261050835,57.17319331154376,57.24606436203669,48.49033088894661,0.007140344798187925,0.0030552539496448237,0.004085090848543102,hold,hold,hold,hold
57.16,57.16,57.16,57.16,801.0,2025-08-25 11:28:00+00:00,57.11039436962948,57.17144999999999,57.232505630370504,57.11088117531194,57.17193680568245,57.23299243605296,48.4903308889466,0.005100924834529508,0.0008126671887891245,0.004288257645740383,hold,hold,hold,buy
57.16,57.16,57.1,57.11,4002.0,2025-08-25 11:29:00+00:00,57.108080372993456,57.17094999999999,57.233819627006525,57.10316843527759,57.16603806228412,57.22890768929066,42.588438301499025,-0.0005436455054805833,-0.003865522520976773,0.00332187701549619,hold,hold,hold,hold
57.16,57.16,57.16,57.16,792.0,2025-08-25 11:30:00+00:00,57.109097854889015,57.17144999999999,57.23380214511097,57.10311086362227,57.16546300873325,57.227815153844226,49.241609238581624,-0.0009712302960309671,-0.003434485849221726,0.002463255553190759,hold,hold,hold,hold
57.17,57.17,57.17,57.17,689.0,2025-08-25 11:32:00+00:00,57.10909785488903,57.17145000000001,57.233802145110985,57.103542958028626,57.165895103139604,57.22824724825058,50.477684578259975,-0.0004974436755560419,-0.0023685593829974407,0.0018711157074413989,hold,hold,hold,hold
57.18,57.18,57.18,57.18,300.0,2025-08-25 11:36:00+00:00,57.109492094175835,57.17195,57.23440790582417,57.104780520825955,57.16723842665012,57.22969633247429,51.74323651188322,0.0006771463396262334,-0.0009551754942521324,0.0016323218338783658,hold,hold,hold,hold
57.16,57.16,57.16,57.16,710.0,2025-08-25 11:37:00+00:00,57.10949209417583,57.171949999999995,57.23440790582416,57.104091146859275,57.16654905268344,57.22900695850761,49.04377228815785,-5.749190805204307e-06,-0.0013104568197468563,0.001304707628941652,hold,hold,hold,hold
57.15,57.15,57.15,57.15,151.0,2025-08-25 11:38:00+00:00,57.10845960390711,57.17145000000001,57.23444039609291,57.10198255633498,57.16497295242788,57.22796334852078,47.70369245922496,-0.0013384365814204102,-0.0021145153682896496,0.0007760787868692396,hold,hold,hold,hold
57.17,57.17,57.14,57.15,2526.0,2025-08-25 11:39:00+00:00,57.10744732289153,57.17094999999999,57.23445267710845,57.1000442798501,57.16354695695856,57.22704963406702,47.70369245922497,-0.002367312040377101,-0.0025147126617970725,0.00014740062141997153,hold,hold,hold,hold
57.18,57.18,57.18,57.18,644.0,2025-08-25 11:40:00+00:00,57.110971051961656,57.17295,57.234928948038345,57.10313496540036,57.1651139134387,57.22709286147705,52.24380999138778,-0.00075327073853515,-0.0007205370879640972,-3.27336505710528e-05,hold,hold,hold,hold
57.17,57.17,57.14,57.14,769.0,2025-08-25 11:41:00+00:00,57.1085387234008,57.17195,57.23536127659921,57.09931083555962,57.162722112158825,57.22613338875803,46.453071830142505,-0.0026710073739764084,-0.0021106189787242846,-0.000560388395252124,hold,hold,hold,hold
57.16,57.16,57.16,57.16,411.0,2025-08-25 11:42:00+00:00,57.10782775546288,57.17144999999999,57.23507224453711,57.098840618844676,57.16246286338179,57.226085107918905,49.468938881714166,-0.0025476271610074264,-0.001589791012604242,-0.0009578361484031845,hold,hold,hold,hold
57.15,57.15,57.15,57.15,180.0,2025-08-25 11:45:00+00:00,57.1077886336596,57.16795,57.22811136634039,57.1011145576717,57.161275924012095,57.22143729035249,48.01284375546238,-0.0032196497615473163,-0.0018094508905153054,-0.001410198871032011,hold,hold,hold,hold
57.12,57.12,57.1,57.1,2867.0,2025-08-25 11:47:00+00:00,57.09984533028873,57.161950000000004,57.22405466971128,57.09333545201395,57.15544012172523,57.2175447914365,41.44420139589331,-0.0076980760182436825,-0.005030301717769337,-0.0026677743004743454,hold,hold,hold,hold
57.12,57.16,57.12,57.16,1507.0,2025-08-25 11:49:00+00:00,57.10034974832312,57.15995,57.219550251676885,57.09627414416975,57.15587439584663,57.215474647523514,50.24153550987359,-0.006332762390094615,-0.0029319904716962157,-0.0034007719183983993,hold,hold,hold,hold
57.15,57.15,57.15,57.15,518.0,2025-08-25 11:50:00+00:00,57.099386672356644,57.15894999999999,57.218513327643336,57.09575160193218,57.155314929575525,57.21487825721887,48.92230252987316,-0.005988624790944641,-0.002070282298036993,-0.003918342492907648,hold,hold,hold,hold
57.15,57.15,57.1,57.1,687.0,2025-08-25 11:52:00+00:00,57.090968757626044,57.154999999999994,57.219031242373944,57.08601559867057,57.15004684104452,57.21407808341847,42.86210500877831,-0.009639358868064107,-0.004576813100125168,-0.00506254576793894,hold,hold,hold,hold
57.12,57.13,57.12,57.13,417.0,2025-08-25 11:53:00+00:00,57.09242068484875,57.155499999999996,57.218579315151246,57.08505830293665,57.1481376180879,57.21121693323915,47.09658000341226,-0.009996607972730942,-0.003947249763833601,-0.006049358208897341,hold,hold,hold,hold
57.14,57.3,57.14,57.17,5457.0,2025-08-25 11:54:00+00:00,57.0938668144869,57.153999999999996,57.21413318551309,57.090086564185484,57.15021974969858,57.210352935211674,52.18478784685496,-0.006971699345641014,-0.0007378729093949375,-0.006233826436246076,hold,hold,hold,sell
57.2,57.25,57.2,57.25,1817.0,2025-08-25 11:56:00+00:00,57.09142068484874,57.1545,57.217579315151255,57.096643315528404,57.15972263067966,57.222801945830916,60.39016905746229,0.0018594592578722313,0.006474628555294646,-0.0046151692974224145,sell,sell,hold,hold
57.23,57.28,57.23,57.26,2941.0,2025-08-25 11:57:00+00:00,57.081403905347656,57.1595,57.237596094652346,57.09117676167687,57.169272856329215,57.24736895098156,61.28452815389305,0.009554988542582521,0.011336126272003949,-0.0017811377294214273,sell,sell,hold,hold
57.21,57.21,57.21,57.21,390.0,2025-08-25 11:59:00+00:00,57.08085814889993,57.162,57.24314185110007,57.09200978081684,57.17315163191691,57.25429348301698,54.641225224079115,0.011486756631256867,0.010614315488542636,0.0008724411427142318,hold,hold,hold,buy
57.0992,57.56,56.5,56.78,114629.0,2025-08-25 12:00:00+00:00,56.960732578629354,57.145500000000006,57.33026742137066,56.95094119798274,57.135708619353395,57.320476040724046,27.266626757541044,-0.021432647363432977,-0.017844070804917768,-0.00358857655851521,buy,buy,buy,hold
57.41,57.41,57.16,57.16,3798.0,2025-08-25 12:01:00+00:00,56.960732578629354,57.145500000000006,57.33026742137066,56.95325466280622,57.138022084176875,57.322789505547526,50.74900802692791,-0.01666656619273965,-0.010462391707379552,-0.006204174485360099,hold,hold,hold,hold
57.15,57.15,57.15,57.15,330.0,2025-08-25 12:03:00+00:00,56.96005759706629,57.144499999999994,57.3289424029337,56.95472043513109,57.13916283806479,57.323605240998496,50.28887709388382,-0.01354024543287835,-0.005868856758014601,-0.007671388674863749,hold,hold,hold,hold
57.16,57.17,57.16,57.17,229.0,2025-08-25 12:04:00+00:00,56.95989133643426,57.14399999999999,57.32810866356572,56.95799104706432,57.14209971063005,57.32620837419578,51.24106521882169,-0.009341102439449855,-0.001335771011668884,-0.008005331427780971,hold,hold,hold,sell
57.1706,57.1706,57.1706,57.1706,190.0,2025-08-25 12:05:00+00:00,56.960179278818984,57.144529999999996,57.32888072118101,56.96046330272237,57.14481402390338,57.32916474508439,51.27122031105637,-0.005896861035033396,0.0016867763141980609,-0.007583637349231457,hold,hold,hold,hold
57.23,57.23,57.23,57.23,241.0,2025-08-25 12:06:00+00:00,56.96044430570094,57.148529999999994,57.33661569429905,56.964841279708764,57.15292697400782,57.341012668306874,54.2854788830619,0.001607280931793298,0.007352734624819804,-0.005745453693026506,hold,hold,hold,hold
57.1916,57.22,57.1916,57.22,587.0,2025-08-25 12:07:00+00:00,56.96137746684098,57.15203,57.34268253315903,56.96866234808615,57.15931488124517,57.3499674144042,53.68342765718812,0.006670557049019976,0.009932808593637186,-0.0032622515446172097,hold,hold,hold,hold
57.22,57.22,57.19,57.19,700.0,2025-08-25 12:08:00+00:00,56.961534533038204,57.15253,57.34352546696179,56.97124180654574,57.162237273507536,57.35323274046933,51.826447965005976,0.008168331134612572,0.009144466143383826,-0.0009761350087712536,hold,hold,hold,hold
57.2083,57.2083,57.19,57.19,783.0,2025-08-25 12:09:00+00:00,56.963447985186626,57.15503,57.34661201481337,56.97329932788392,57.16488134269729,57.35646335751066,51.826447965005976,0.009248714465094565,0.008179879579092655,0.0010688348860019101,hold,hold,hold,hold
57.18,57.18,57.17,57.17,625.0,2025-08-25 12:10:00+00:00,56.96384654114152,57.15553,57.34721345885848,56.973685375010504,57.16536883386898,57.35705229272746,50.476447837922784,0.008394328590512146,0.005860394963608189,0.002533933626903957,hold,hold,hold,hold
57.19,57.19,57.17,57.17,951.0,2025-08-25 12:11:00+00:00,56.96476371412067,57.15653,57.34829628587932,56.97404361143071,57.165809897310034,57.35757618318936,50.47644783792279,0.007629276083761738,0.004076273965486225,0.003553002118275513,hold,hold,hold,hold
57.18,57.18,57.18,57.18,492.0,2025-08-25 12:12:00+00:00,56.97031604572759,57.16053000000001,57.350743954272424,56.976947381389046,57.16716133566146,57.35737528993388,51.213371567868016,0.0077406534521529125,0.003350121067101919,0.004390532385050994,hold,hold,hold,hold
57.2,57.21,57.2,57.2,1036.0,2025-08-25 12:13:00+00:00,56.971540816013196,57.162530000000004,57.35351918398681,56.97929964351642,57.17028882750323,57.361278011490036,52.72841673826786,0.00933514394360202,0.003955689246840821,0.005379454696761199,hold,hold,hold,hold
57.2,57.21,57.2,57.21,770.0,2025-08-25 12:14:00+00:00,56.97354003047049,57.165530000000004,57.35751996952952,56.98208087440197,57.17407084393149,57.366060813461004,53.50587580851562,0.011275726021594323,0.004717017059866499,0.006558708961727824,hold,hold,hold,hold
57.16,57.16,57.16,57.16,310.0,2025-08-25 12:15:00+00:00,56.978868648112105,57.16853,57.35819135188789,56.98306941166916,57.172730763557055,57.36239211544495,49.15294634619305,0.008679022794709113,0.0016962510663850305,0.006982771728324082,hold,hold,hold,hold
57.18,57.18,57.18,57.18,547.0,2025-08-25 12:16:00+00:00,56.98214953939082,57.17103000000001,57.3599104606092,56.98454261118053,57.17342307178972,57.36230353239891,50.874543079643736,0.008141104052334924,0.0009266658592086731,0.007214438193126251,hold,hold,hold,hold
57.18,57.1801,57.18,57.1801,483.0,2025-08-25 12:17:00+00:00,56.98261425180135,57.171535000000006,57.36045574819866,56.98513822151586,57.174058969714515,57.36297971791317,50.883497711937586,0.007634858837633374,0.00033633651560569834,0.007298522322027675,hold,hold,hold,buy
57.16,57.16,57.16,57.16,290.0,2025-08-25 12:19:00+00:00,56.98154831826801,57.167035,57.352521681731986,56.98723333848591,57.172720020217895,57.35820670194988,48.952007970393176,0.005547802229671106,-0.0014005760738852562,0.006948378303556362,hold,hold,hold,hold
57.16,57.16,57.16,57.16,180.0,2025-08-25 12:20:00+00:00,56.98151710864309,57.162035,57.34255289135692,56.99099069836404,57.17150858972095,57.352026481077864,48.95200797039318,0.003849421101158157,-0.002479165761918565,0.006328586863076722,hold,hold,hold,hold
57.17,57.17,57.17,57.17,1385.0,2025-08-25 12:21:00+00:00,56.980805345366754,57.16003499999999,57.33926465463323,56.99213525987619,57.17136491450943,57.35059456914267,50.0461106109138,0.0032726333668335883,-0.0024447627969945065,0.005717396163828095,hold,hold,hold,hold
57.17,57.19,57.17,57.19,427.0,2025-08-25 12:22:00+00:00,57.138863317769335,57.180535,57.22220668223066,57.13146800232549,57.173139684556155,57.21481136678682,52.250376756908985,0.004378880773082017,-0.0010708123125968624,0.005449693085678879,hold,hold,hold,hold
57.17,57.19,57.17,57.19,2001.0,2025-08-25 12:23:00+00:00,57.141278293804184,57.182035,57.222791706195814,57.13398872268832,57.17474542888414,57.21550213507995,52.250376756908985,0.0051956970512208045,-0.0002031968275664599,0.005398893878787264,hold,hold,hold,hold
57.18,57.18,57.15,57.1692,6185.0,2025-08-25 12:24:00+00:00,57.144457720647004,57.182995000000005,57.221532279353006,57.13568001344693,57.17421729279993,57.21275457215293,49.60999564283331,0.004117183342629005,-0.0010253684289266074,0.005142551771555612,hold,hold,hold,hold
57.1499,57.1499,57.1499,57.1499,322.0,2025-08-25 12:25:00+00:00,57.14116888291666,57.18199,57.22281111708334,57.13108024306898,57.17190136015232,57.21272247723566,47.22531246077823,0.0016856733619050601,-0.0027655027277204425,0.004451176089625503,hold,hold,hold,hold
57.15,57.19,57.15,57.19,848.0,2025-08-25 12:26:00+00:00,57.14234614029754,57.18296,57.22357385970246,57.13301118043535,57.173625040137814,57.214238899840275,52.35030643378465,0.0029602946207418768,-0.0011927051751069008,0.004152999795848778,hold,hold,hold,hold
57.19,57.19,57.19,57.19,376.0,2025-08-25 12:27:00+00:00,57.1463067808143,57.180960000000006,57.21561321918571,57.140531340938985,57.17518456012469,57.2098377793104,52.35030643378467,0.003925193958913553,-0.00018224466954817973,0.004107438628461733,hold,hold,hold,sell
57.1705,57.19,57.17,57.19,996.0,2025-08-25 12:28:00+00:00,57.14940395901098,57.179460000000006,57.20951604098903,57.14653951340951,57.17659555439853,57.206651595387555,52.35030643378467,0.004636437668779081,0.0004231992322538784,0.0042132384365252025,hold,hold,hold,hold
57.19,57.2,57.19,57.19,2638.0,2025-08-25 12:30:00+00:00,57.14940395901097,57.17945999999999,57.209516040989016,57.147816127276315,57.17787216826534,57.20792820925436,52.35030643378466,0.005140842995096762,0.0007420836468572467,0.004398759348239515,hold,hold,hold,hold
57.2,57.2,57.2,57.2,544.0,2025-08-25 12:31:00+00:00,57.14890318754389,57.179959999999994,57.2110168124561,57.14892276835539,57.1799795808115,57.211036393267605,53.853452764675176,0.0062751680456898384,0.001501126957960259,0.004774041087729579,hold,hold,hold,hold
